Date,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,TON11419-USD,USDT-USD,XRP-USD
2024-12-04,2838477436,1899587373,5614818578,77199817112,8065078709,56799745752,6569129896,689800203,230862012926,22033216003
2024-12-05,3207578224,1436459355,3771629643,149218945580,15284058219,60568296606,8820663279,603075523,300668571420,21253973296
2024-12-06,2258465650,1051746898,2870854029,94534772658,6668459793,52853668566,6726557034,398485500,217009391726,13380810341
2024-12-07,1376386201,597601547,2326982728,44177510897,8127914572,22574636761,4003422914,263268547,134071994829,12359080774
2024-12-08,1699042879,814725035,2035017685,44125751925,8171222257,20943378971,3204778349,243437187,124097864930,10558694953
2024-12-09,3280181154,1930934570,3267965774,110676473908,11830538830,57029832059,8610208198,704572660,268299692134,19372805327
2024-12-10,3443248478,1441194376,3102408468,104823780634,11257345383,58416417599,8419973004,612559914,258614541407,26630797341
2024-12-11,2130336502,865434227,2276828057,85391409936,6670843571,35968053196,5615074058,337608697,183494290144,14234882608
2024-12-12,2209430802,1824782725,2393129125,72073983533,5601004925,42971675764,4935392005,336630984,175416498704,10907030447
2024-12-13,1325815818,948118176,2449855057,56894751583,3815608761,34895127659,4029626623,261335526,138144222106,9425468612
2024-12-14,4239229343,706207493,1957844883,40422968793,3165759137,28756190559,2925240730,226794671,105119424690,7815885534
2024-12-15,1008997536,755577878,1831103596,51145914137,2654366167,25069616984,2969473030,213512340,110558845836,6045150094
2024-12-16,1536006595,862749862,2276490785,91020417816,3891164219,46536359669,5071129914,430431828,182117784211,12061755485
2024-12-17,1578564654,743674965,2363860623,68589364868,3618256203,35418700472,6445051900,332235463,153946818098,17019845093
2024-12-18,1979056656,1142828284,2702479586,93865656139,5749656033,48946681636,6888988933,507792374,204621508146,19855585018
2024-12-19,2338441189,1306741716,2806454484,97221662392,9565836573,58879190250,8043974299,595247400,235961162359,23020304511
2024-12-20,2803176930,1322742516,3064285256,105634083408,11414899319,66383827229,9600073165,617492391,259587932676,26858734292
2024-12-21,1542881115,676474348,2185739949,51765334294,6875286934,31579389836,5368845730,281560112,145138019727,14987697762
2024-12-22,1112000307,512824679,1091595586,43147981314,4115525341,24780768375,4001292417,220994733,113706935887,11275662705
2024-12-23,1295330633,789241250,1738271695,65239002919,4390431993,34496081389,4922594345,245334053,143549331087,10144129668
2024-12-24,992442081,650595703,1145844254,47114953674,3138423654,23083678195,3412375255,199124668,110251264354,5976090472
